date,adj_close,close,high,low,open,volume,symbol
2017-03-28,403.9684143066406,517.5750122070312,519.5,515.0250244140625,515.75,4796796,INFY.NS
2017-03-29,402.68060302734375,515.9249877929688,520.75,512.9249877929688,517.1500244140625,6981186,INFY.NS
2017-03-30,400.2024841308594,512.75,517.9500122070312,510.125,517.0,12157180,INFY.NS
2017-03-31,398.93408203125,511.125,514.6500244140625,504.0,511.625,14153854,INFY.NS
2017-04-03,393.685302734375,504.3999938964844,516.2249755859375,503.04998779296875,516.0750122070312,4315600,INFY.NS
2017-04-05,388.67059326171875,497.9750061035156,502.70001220703125,495.5,502.5,7398338,INFY.NS
2017-04-06,390.094970703125,499.79998779296875,502.8999938964844,496.0,499.07501220703125,5379008,INFY.NS
2017-04-07,383.0509948730469,490.7749938964844,500.45001220703125,489.5,500.45001220703125,6404508,INFY.NS
2017-04-10,372.0654296875,476.70001220703125,494.75,475.04998779296875,492.45001220703125,9528472,INFY.NS
2017-04-11,377.4313049316406,483.57501220703125,485.8500061035156,478.0249938964844,478.0249938964844,8655466,INFY.NS
2017-04-12,378.0947570800781,484.42498779296875,488.45001220703125,480.17498779296875,485.0,6696752,INFY.NS
2017-04-13,363.47979736328125,465.70001220703125,495.0,463.32501220703125,485.0,30973188,INFY.NS
2017-04-17,360.9432373046875,462.45001220703125,466.04998779296875,461.75,465.0,7213434,INFY.NS
2017-04-18,360.0652160644531,461.32501220703125,467.0,459.54998779296875,462.375,4647518,INFY.NS
2017-04-19,358.71881103515625,459.6000061035156,465.0,456.32501220703125,461.5,10071702,INFY.NS
2017-04-20,361.87982177734375,463.6499938964844,464.8500061035156,459.2749938964844,460.75,4549000,INFY.NS
2017-04-21,360.47491455078125,461.8500061035156,467.3999938964844,460.54998779296875,467.3999938964844,3577466,INFY.NS
2017-04-24,361.58709716796875,463.2749938964844,464.25,456.5,458.75,5556666,INFY.NS
2017-04-25,362.67987060546875,464.67498779296875,466.5,460.2749938964844,462.95001220703125,4737060,INFY.NS
2017-04-26,356.78704833984375,457.125,467.7749938964844,455.1000061035156,464.9750061035156,9084496,INFY.NS
2017-04-27,361.0798034667969,462.625,464.5,458.0,458.0,7797208,INFY.NS
2017-04-28,358.6212463378906,459.4750061035156,463.70001220703125,457.79998779296875,463.42498779296875,5029702,INFY.NS
2017-05-02,360.045654296875,461.29998779296875,463.20001220703125,457.54998779296875,462.0,3231126,INFY.NS
2017-05-03,364.6115417480469,467.1499938964844,469.54998779296875,458.82501220703125,463.25,4659448,INFY.NS
2017-05-04,365.9189758300781,468.82501220703125,469.82501220703125,464.45001220703125,468.5,5279806,INFY.NS
2017-05-05,363.5189208984375,465.75,468.67498779296875,460.0,468.0,4432788,INFY.NS
2017-05-08,368.9823913574219,472.75,474.2749938964844,466.0,469.0,4707098,INFY.NS
2017-05-09,369.4312744140625,473.32501220703125,475.9750061035156,471.04998779296875,475.29998779296875,5649372,INFY.NS
2017-05-10,368.2604675292969,471.82501220703125,475.0,468.57501220703125,473.57501220703125,3364302,INFY.NS
2017-05-11,368.43603515625,472.04998779296875,474.92498779296875,468.7749938964844,473.42498779296875,3229482,INFY.NS
2017-05-12,376.299560546875,482.125,483.0,475.7250061035156,476.5,10979996,INFY.NS
2017-05-15,371.34344482421875,475.7749938964844,481.75,474.54998779296875,481.75,7297164,INFY.NS
2017-05-16,372.6897888183594,477.5,480.07501220703125,473.4750061035156,476.54998779296875,6130168,INFY.NS
2017-05-17,371.83123779296875,476.3999938964844,479.2250061035156,471.92498779296875,475.79998779296875,2915508,INFY.NS
2017-05-18,375.323974609375,480.875,486.95001220703125,471.42498779296875,471.5,8057848,INFY.NS
2017-05-19,373.8409729003906,478.9750061035156,481.3500061035156,473.92498779296875,480.75,4257396,INFY.NS
2017-05-22,375.2068786621094,480.7250061035156,483.45001220703125,478.2749938964844,479.20001220703125,5503052,INFY.NS
2017-05-23,373.5873718261719,478.6499938964844,483.5,477.04998779296875,482.32501220703125,4039982,INFY.NS
2017-05-24,372.6117248535156,477.3999938964844,482.75,474.79998779296875,480.0,5636286,INFY.NS
2017-05-25,383.7339172363281,491.6499938964844,493.29998779296875,480.5,480.5,10438514,INFY.NS
2017-05-26,388.5730285644531,497.8500061035156,500.0,490.29998779296875,493.5,4988004,INFY.NS
2017-05-29,384.4558410644531,492.57501220703125,498.3500061035156,487.8500061035156,495.45001220703125,6308434,INFY.NS
2017-05-30,388.7681884765625,498.1000061035156,500.0,489.32501220703125,491.0,3716910,INFY.NS
2017-05-31,381.2947692871094,488.5249938964844,496.7749938964844,487.42498779296875,496.7749938964844,7763900,INFY.NS
2017-06-01,384.9005126953125,485.70001220703125,489.8500061035156,479.2749938964844,484.6499938964844,5508606,INFY.NS
2017-06-02,384.1278991699219,484.7250061035156,487.7250061035156,482.1000061035156,486.70001220703125,3917966,INFY.NS
2017-06-05,379.88818359375,479.375,486.0,478.5249938964844,485.0,5462698,INFY.NS
2017-06-06,388.0505676269531,489.67498779296875,493.75,482.20001220703125,482.5,7008686,INFY.NS
2017-06-07,380.8985595703125,480.6499938964844,494.45001220703125,472.5,492.5,12455046,INFY.NS
2017-06-08,378.97686767578125,478.2250061035156,481.4750061035156,474.07501220703125,481.4750061035156,6195352,INFY.NS
2017-06-09,375.866455078125,474.29998779296875,475.4750061035156,461.5,469.2749938964844,14757662,INFY.NS
2017-06-12,381.908935546875,481.92498779296875,482.6000061035156,470.04998779296875,471.67498779296875,8591676,INFY.NS
2017-06-13,379.51177978515625,478.8999938964844,481.4750061035156,475.79998779296875,476.75,4937794,INFY.NS
2017-06-14,379.8287353515625,479.29998779296875,480.95001220703125,475.6000061035156,480.0,7438110,INFY.NS
2017-06-15,377.2532653808594,476.04998779296875,483.9750061035156,474.79998779296875,479.82501220703125,5528062,INFY.NS
2017-06-16,372.55792236328125,470.125,476.92498779296875,468.0,474.54998779296875,10948450,INFY.NS
2017-06-19,368.43707275390625,464.92498779296875,470.125,464.0,469.9750061035156,6855860,INFY.NS
2017-06-20,373.8654479980469,471.7749938964844,473.45001220703125,467.0249938964844,467.5,5184396,INFY.NS
2017-06-21,373.7862243652344,471.67498779296875,474.5,468.0249938964844,472.5,3735864,INFY.NS
2017-06-22,372.5182189941406,470.07501220703125,484.3500061035156,467.54998779296875,473.8500061035156,9465242,INFY.NS
2017-06-23,373.7465515136719,471.625,474.57501220703125,469.0,472.5,6403018,INFY.NS
2017-06-27,367.3276062011719,463.5249938964844,474.0,461.875,472.5,6904660,INFY.NS
2017-06-28,366.396484375,462.3500061035156,466.5,460.5,466.3999938964844,5905224,INFY.NS
2017-06-29,368.5757751464844,465.1000061035156,473.9750061035156,463.29998779296875,465.1000061035156,15914040,INFY.NS
2017-06-30,370.6955871582031,467.7749938964844,469.0,464.5,465.3999938964844,4216700,INFY.NS
2017-07-03,377.17401123046875,475.95001220703125,477.5,467.29998779296875,470.54998779296875,5088924,INFY.NS
2017-07-04,381.23541259765625,481.07501220703125,485.0,474.70001220703125,476.92498779296875,5167726,INFY.NS
2017-07-05,376.77783203125,475.45001220703125,479.5,472.70001220703125,479.5,4226228,INFY.NS
2017-07-06,375.2325134277344,473.5,478.5,472.1000061035156,472.5,3829720,INFY.NS
2017-07-07,370.63616943359375,467.70001220703125,472.7250061035156,466.5249938964844,471.92498779296875,5776886,INFY.NS
2017-07-10,379.214599609375,478.5249938964844,479.8999938964844,470.0,471.6000061035156,1464376,INFY.NS
2017-07-11,386.4655456542969,487.67498779296875,494.75,478.32501220703125,478.32501220703125,11539708,INFY.NS
2017-07-12,385.2769775390625,486.17498779296875,490.75,484.375,487.4750061035156,6275976,INFY.NS
2017-07-13,387.1392517089844,488.5249938964844,491.7250061035156,482.04998779296875,488.625,5170392,INFY.NS
2017-07-14,385.1580810546875,486.0249938964844,503.42498779296875,483.0249938964844,499.7250061035156,22478180,INFY.NS
2017-07-17,389.9128723144531,492.0249938964844,496.0,487.0,487.5,7698250,INFY.NS
2017-07-18,390.5270080566406,492.79998779296875,502.3999938964844,490.54998779296875,493.0249938964844,8260180,INFY.NS
2017-07-19,388.24871826171875,489.92498779296875,494.32501220703125,484.54998779296875,490.7250061035156,5890278,INFY.NS
2017-07-20,384.1278991699219,484.7250061035156,489.92498779296875,483.4750061035156,489.6499938964844,6809740,INFY.NS
2017-07-21,388.3477478027344,490.04998779296875,491.2749938964844,485.70001220703125,486.5,5980754,INFY.NS
2017-07-24,392.4884338378906,495.2749938964844,497.0,491.29998779296875,491.75,6129176,INFY.NS
2017-07-25,393.79595947265625,496.92498779296875,499.5,493.1000061035156,495.0,7145614,INFY.NS
2017-07-26,393.8752136230469,497.0249938964844,499.5,495.20001220703125,499.04998779296875,6870024,INFY.NS
2017-07-27,384.7618713378906,485.5249938964844,502.0,483.3999938964844,498.0,12676852,INFY.NS
2017-07-28,395.18280029296875,498.67498779296875,501.5,481.1499938964844,488.0,11098428,INFY.NS
2017-07-31,400.6706237792969,505.6000061035156,510.8500061035156,493.375,495.95001220703125,19158248,INFY.NS
2017-08-01,398.431884765625,502.7749938964844,508.5,499.17498779296875,505.5,7689398,INFY.NS
2017-08-02,393.59783935546875,496.67498779296875,506.375,493.6000061035156,503.0,4257584,INFY.NS
2017-08-03,389.89306640625,492.0,499.375,490.125,495.5,4640348,INFY.NS
2017-08-04,389.7940368652344,491.875,494.5,488.0249938964844,494.0,5349018,INFY.NS
2017-08-07,383.65240478515625,484.125,491.875,482.8500061035156,491.75,6073744,INFY.NS
2017-08-08,381.908935546875,481.92498779296875,485.125,477.5249938964844,484.25,6004648,INFY.NS
2017-08-09,384.0882873535156,484.67498779296875,486.95001220703125,482.2749938964844,483.82501220703125,3922410,INFY.NS
2017-08-10,388.80340576171875,490.625,493.75,484.67498779296875,484.95001220703125,9140684,INFY.NS
2017-08-11,391.3591613769531,493.8500061035156,498.5,484.79998779296875,488.0,6544156,INFY.NS
2017-08-14,388.8827209472656,490.7250061035156,494.6000061035156,488.57501220703125,494.0,3816470,INFY.NS
2017-08-16,386.40625,487.6000061035156,493.04998779296875,484.5,491.0,6178080,INFY.NS
2017-08-17,404.4942932128906,510.42498779296875,514.625,499.0249938964844,502.5,25784260,INFY.NS
2017-08-18,365.8219299316406,461.625,508.95001220703125,442.1000061035156,508.95001220703125,164404960,INFY.NS
2017-08-21,346.06976318359375,436.70001220703125,462.0,435.0,462.0,90407176,INFY.NS
2017-08-22,346.8621520996094,437.70001220703125,448.5249938964844,430.0,447.6000061035156,49242598,INFY.NS
2017-08-23,353.7567138671875,446.3999938964844,451.8500061035156,436.95001220703125,440.0,61284190,INFY.NS
2017-08-24,361.4237365722656,456.07501220703125,459.125,451.17498779296875,455.0,42380524,INFY.NS
2017-08-28,372.8550720214844,470.5,476.9750061035156,469.0,471.9750061035156,40712108,INFY.NS
2017-08-29,367.4861145019531,463.7250061035156,471.0,462.7749938964844,470.7250061035156,13369392,INFY.NS
2017-08-30,367.1691589355469,463.32501220703125,469.5,462.04998779296875,468.6000061035156,16149664,INFY.NS
2017-08-31,362.53326416015625,457.4750061035156,464.4750061035156,456.45001220703125,464.3999938964844,15022452,INFY.NS
2017-09-01,364.51434326171875,459.9750061035156,462.95001220703125,455.0,457.9750061035156,8433922,INFY.NS
2017-09-04,356.6887512207031,450.1000061035156,460.54998779296875,446.75,460.5,10177108,INFY.NS
2017-09-05,357.3623352050781,450.95001220703125,452.5,448.625,451.0,9783392,INFY.NS
2017-09-06,354.8659973144531,447.79998779296875,450.1499938964844,445.0,450.0,7735910,INFY.NS
2017-09-07,354.9255676269531,447.875,450.25,446.17498779296875,450.0,6241192,INFY.NS
2017-09-08,350.38861083984375,442.1499938964844,449.5,441.04998779296875,449.5,8604542,INFY.NS
2017-09-11,348.16973876953125,439.3500061035156,445.8999938964844,436.82501220703125,445.20001220703125,13787642,INFY.NS
2017-09-12,350.28961181640625,442.0249938964844,443.875,439.3999938964844,441.2749938964844,17241354,INFY.NS
2017-09-13,350.1707763671875,441.875,443.79998779296875,440.5,442.75,11478228,INFY.NS
2017-09-14,353.5981750488281,446.20001220703125,448.29998779296875,440.79998779296875,442.25,13698006,INFY.NS
2017-09-15,359.8784484863281,454.125,456.625,446.1000061035156,446.1499938964844,13459460,INFY.NS
2017-09-18,360.2152404785156,454.54998779296875,458.875,453.1499938964844,455.0,8475860,INFY.NS
2017-09-19,361.4634094238281,456.125,458.0,451.75,454.0,6033330,INFY.NS
2017-09-20,361.64166259765625,456.3500061035156,458.5,453.7250061035156,458.5,5767830,INFY.NS
2017-09-21,360.3935241699219,454.7749938964844,457.625,454.07501220703125,457.5,8204152,INFY.NS
2017-09-22,355.9359436035156,449.1499938964844,455.125,444.0,454.07501220703125,17604088,INFY.NS
2017-09-25,354.76702880859375,447.67498779296875,450.9750061035156,444.54998779296875,450.5,9088700,INFY.NS
2017-09-26,358.947265625,452.95001220703125,454.20001220703125,447.1499938964844,448.5,7366478,INFY.NS
2017-09-27,356.5302429199219,449.8999938964844,453.95001220703125,447.54998779296875,453.04998779296875,6000138,INFY.NS
2017-09-28,355.0246276855469,448.0,451.95001220703125,447.1499938964844,448.04998779296875,17537266,INFY.NS
2017-09-29,356.5699157714844,449.95001220703125,451.20001220703125,447.5,449.0,5705832,INFY.NS
2017-10-03,358.01611328125,451.7749938964844,456.0,450.79998779296875,455.04998779296875,4947522,INFY.NS
2017-10-04,356.4510192871094,449.79998779296875,452.70001220703125,448.57501220703125,451.5,4991492,INFY.NS
2017-10-05,357.8180236816406,451.5249938964844,452.4750061035156,449.5,450.0,8611300,INFY.NS
2017-10-06,364.5936279296875,460.07501220703125,461.0,451.9750061035156,452.0,8574308,INFY.NS
2017-10-09,366.0794677734375,461.95001220703125,464.5,457.0,460.0,3504832,INFY.NS
2017-10-10,370.6559753417969,467.7250061035156,469.9750061035156,464.7749938964844,469.9750061035156,7143220,INFY.NS
2017-10-11,368.7738952636719,465.3500061035156,469.0,464.0,467.7250061035156,5982504,INFY.NS
2017-10-12,367.4266357421875,463.6499938964844,467.17498779296875,459.7749938964844,465.0,10280972,INFY.NS
2017-10-13,368.53607177734375,465.04998779296875,466.75,463.7749938964844,466.3999938964844,7180728,INFY.NS
2017-10-16,372.0626220703125,469.5,471.0,466.5,467.9750061035156,5758750,INFY.NS
2017-10-17,368.6946105957031,465.25,468.3999938964844,464.75,468.3999938964844,5625102,INFY.NS
2017-10-18,366.2578125,462.17498779296875,465.0,461.4750061035156,464.45001220703125,7231852,INFY.NS
2017-10-19,367.2880554199219,463.4750061035156,466.0,462.6000061035156,465.0,1091434,INFY.NS
2017-10-23,372.2607116699219,469.75,471.0,464.04998779296875,465.0,9154096,INFY.NS
2017-10-24,367.1097412109375,463.25,473.32501220703125,460.79998779296875,473.0,14529328,INFY.NS
2017-10-25,370.59661865234375,467.6499938964844,472.3500061035156,457.625,459.5,13984134,INFY.NS
2017-10-26,375.3711242675781,473.67498779296875,475.8999938964844,470.04998779296875,471.0,33659258,INFY.NS
2017-10-27,374.97491455078125,473.17498779296875,478.8500061035156,472.0,477.5,8524956,INFY.NS
2017-10-30,374.0833740234375,472.04998779296875,477.32501220703125,470.5249938964844,477.32501220703125,12968326,INFY.NS
2017-10-31,370.3670349121094,460.92498779296875,465.0,460.0,462.5,9954988,INFY.NS
2017-11-01,372.45623779296875,463.5249938964844,464.70001220703125,461.6499938964844,462.5,5633134,INFY.NS
2017-11-02,370.7889404296875,461.45001220703125,463.0,460.0,461.5249938964844,4686138,INFY.NS
2017-11-03,372.2955627441406,463.32501220703125,464.95001220703125,458.4750061035156,458.5,3699086,INFY.NS
2017-11-06,373.119140625,464.3500061035156,467.5,461.32501220703125,461.57501220703125,5066534,INFY.NS
2017-11-07,383.886474609375,477.75,480.0,462.92498779296875,463.125,13442820,INFY.NS
2017-11-08,382.600830078125,476.1499938964844,480.92498779296875,473.75,480.125,5369994,INFY.NS
2017-11-09,383.4847106933594,477.25,481.5,474.125,476.5,4723232,INFY.NS
2017-11-10,386.5179748535156,481.0249938964844,482.17498779296875,475.0,479.3999938964844,6589428,INFY.NS
2017-11-13,382.4602355957031,475.9750061035156,484.70001220703125,474.67498779296875,481.0249938964844,5021216,INFY.NS
2017-11-14,381.31512451171875,474.54998779296875,477.42498779296875,471.625,475.9750061035156,5733710,INFY.NS
2017-11-15,382.4000244140625,475.8999938964844,476.75,472.25,472.57501220703125,7023516,INFY.NS
2017-11-16,397.1045227050781,494.20001220703125,497.95001220703125,474.25,475.8999938964844,15687502,INFY.NS
2017-11-17,390.0937194824219,485.4750061035156,492.75,482.57501220703125,492.75,8057670,INFY.NS
2017-11-20,385.9153747558594,480.2749938964844,485.5,478.625,484.5,5661190,INFY.NS
2017-11-21,388.20538330078125,483.125,485.75,480.0249938964844,480.6499938964844,5364656,INFY.NS
2017-11-22,388.22552490234375,483.1499938964844,485.5249938964844,481.6499938964844,483.29998779296875,6084920,INFY.NS
2017-11-23,398.24951171875,495.625,497.2250061035156,484.5,485.75,11894618,INFY.NS
2017-11-24,405.6018981933594,504.7749938964844,509.6499938964844,495.1000061035156,495.45001220703125,18619912,INFY.NS
2017-11-27,401.2628173828125,499.375,503.3500061035156,496.6499938964844,503.3500061035156,6017730,INFY.NS
2017-11-28,395.6180725097656,492.3500061035156,499.95001220703125,490.6499938964844,497.20001220703125,4616868,INFY.NS
2017-11-29,394.8144226074219,491.3500061035156,495.9750061035156,490.1499938964844,493.82501220703125,3838070,INFY.NS
2017-11-30,392.1628112792969,488.04998779296875,494.7250061035156,484.17498779296875,494.7250061035156,17266944,INFY.NS
2017-12-01,385.2122802734375,479.3999938964844,491.6000061035156,478.5249938964844,489.70001220703125,4085000,INFY.NS
2017-12-04,395.8790588378906,492.67498779296875,498.3999938964844,484.2749938964844,490.0,17811606,INFY.NS
2017-12-05,395.4773864746094,492.17498779296875,501.5,489.5,492.67498779296875,9976738,INFY.NS
2017-12-06,397.86785888671875,495.1499938964844,497.04998779296875,492.0,492.5,7490094,INFY.NS
2017-12-07,401.6846923828125,499.8999938964844,501.45001220703125,492.79998779296875,494.5,7549544,INFY.NS
2017-12-08,402.50830078125,500.92498779296875,503.5,497.5,500.5,5983244,INFY.NS
2017-12-11,403.8943176269531,502.6499938964844,503.45001220703125,496.9750061035156,497.4750061035156,5139098,INFY.NS
2017-12-12,405.9835510253906,505.25,507.0,501.0,501.0,9320434,INFY.NS
2017-12-13,403.2716369628906,501.875,509.5,498.82501220703125,505.45001220703125,5362398,INFY.NS
2017-12-14,407.0281677246094,506.54998779296875,507.5,499.6499938964844,502.625,6023572,INFY.NS
2017-12-15,410.9654235839844,511.45001220703125,513.2000122070312,505.92498779296875,506.5,10384134,INFY.NS
2017-12-18,408.43426513671875,508.29998779296875,515.3499755859375,502.8999938964844,505.95001220703125,4035448,INFY.NS
2017-12-19,403.3519592285156,501.9750061035156,508.9750061035156,499.7749938964844,508.7250061035156,7118898,INFY.NS
2017-12-20,408.13299560546875,507.92498779296875,509.29998779296875,500.5,502.54998779296875,4186326,INFY.NS
2017-12-21,410.6239013671875,511.0249938964844,514.4749755859375,499.20001220703125,507.3999938964844,11059162,INFY.NS
2017-12-22,417.5744323730469,519.6749877929688,522.4000244140625,508.0,508.0,12906940,INFY.NS
2017-12-26,416.06781005859375,517.7999877929688,520.75,511.5,515.0,10808906,INFY.NS
2017-12-27,415.52545166015625,517.125,519.5499877929688,513.7000122070312,514.0,6970172,INFY.NS
2017-12-28,415.1236267089844,516.625,520.0,511.8999938964844,515.0,8433472,INFY.NS
2017-12-29,418.6592102050781,521.0250244140625,524.4000244140625,515.0,515.0499877929688,6601768,INFY.NS
2018-01-01,415.2442626953125,516.7750244140625,522.25,515.0,518.8499755859375,5431340,INFY.NS
2018-01-02,413.6973876953125,514.8499755859375,521.0,511.5,518.625,6112248,INFY.NS
2018-01-03,410.32257080078125,510.6499938964844,515.7999877929688,509.29998779296875,514.25,6846552,INFY.NS
2018-01-04,407.95220947265625,507.70001220703125,510.5,504.79998779296875,510.5,8947614,INFY.NS
2018-01-05,406.5861511230469,506.0,513.2000122070312,503.0,507.6499938964844,11025976,INFY.NS
2018-01-08,416.2486877441406,518.0250244140625,519.5,510.0249938964844,512.4500122070312,5594690,INFY.NS
2018-01-09,418.3780212402344,520.6749877929688,522.4500122070312,514.4500122070312,520.0,9948236,INFY.NS
2018-01-10,422.75726318359375,526.125,528.0,516.5250244140625,523.4000244140625,9468634,INFY.NS
2018-01-11,432.21875,537.9000244140625,541.7000122070312,527.625,527.625,16775298,INFY.NS
2018-01-12,433.2834167480469,539.2249755859375,542.9500122070312,535.2750244140625,542.9000244140625,18016528,INFY.NS
2018-01-15,434.36822509765625,540.5750122070312,546.4749755859375,532.5499877929688,540.0,10649250,INFY.NS
2018-01-16,451.12188720703125,561.4249877929688,567.4000244140625,540.625,540.625,22646966,INFY.NS
2018-01-17,462.8734436035156,576.0499877929688,580.9000244140625,561.5,562.4249877929688,26154088,INFY.NS
2018-01-18,463.1145935058594,576.3499755859375,582.4500122070312,566.0499877929688,572.5,13204970,INFY.NS
2018-01-19,459.39813232421875,571.7249755859375,573.9500122070312,568.0,572.5,5988278,INFY.NS
2018-01-22,462.0296325683594,575.0,578.4749755859375,566.0,566.0750122070312,9650214,INFY.NS
2018-01-23,472.9176330566406,588.5499877929688,594.0,577.5,577.5,15403796,INFY.NS
2018-01-24,476.41290283203125,592.9000244140625,610.5250244140625,583.75,587.4000244140625,20604718,INFY.NS
2018-01-25,472.2345275878906,587.7000122070312,591.7000122070312,581.125,591.0,13548914,INFY.NS
2018-01-29,475.24774169921875,591.4500122070312,598.125,582.5999755859375,583.2750244140625,10823002,INFY.NS
2018-01-30,470.3262939453125,585.3250122070312,591.5499877929688,581.3499755859375,589.4500122070312,8628312,INFY.NS
2018-01-31,462.1302490234375,575.125,583.2999877929688,571.0750122070312,579.5750122070312,9213698,INFY.NS
2018-02-01,459.86029052734375,572.2999877929688,578.9500122070312,559.2750244140625,571.0999755859375,13005454,INFY.NS
2018-02-02,459.3179016113281,571.625,581.4500122070312,565.0499877929688,567.625,10244486,INFY.NS
2018-02-05,457.2889099121094,569.0999755859375,577.4249877929688,567.9249877929688,570.0,9860220,INFY.NS
2018-02-06,445.05523681640625,553.875,564.1749877929688,547.5750122070312,549.9749755859375,10552078,INFY.NS
2018-02-07,445.5774841308594,554.5250244140625,562.4000244140625,551.7750244140625,558.0,8342056,INFY.NS
2018-02-08,455.7020568847656,567.125,573.2000122070312,558.2750244140625,561.4000244140625,8807244,INFY.NS
2018-02-09,445.61767578125,554.5750122070312,560.1500244140625,553.0,559.0,4382690,INFY.NS
2018-02-12,443.0664978027344,551.4000244140625,560.2999877929688,548.9000244140625,557.4000244140625,6291972,INFY.NS
2018-02-14,441.0375671386719,548.875,558.6500244140625,545.0999755859375,553.0,8345712,INFY.NS
2018-02-15,447.7470397949219,557.2249755859375,564.8499755859375,551.5,551.5,7986736,INFY.NS
2018-02-16,453.2110290527344,564.0250244140625,570.8250122070312,559.0499877929688,562.5,9889222,INFY.NS
2018-02-19,454.69757080078125,565.875,568.0,560.1500244140625,564.2000122070312,6461840,INFY.NS
2018-02-20,456.7867431640625,568.4749755859375,574.75,551.875,551.875,7188594,INFY.NS
2018-02-21,460.98529052734375,573.7000122070312,575.9500122070312,570.0,573.75,13771358,INFY.NS
2018-02-22,466.34881591796875,580.375,582.0,570.2249755859375,572.7750244140625,17859974,INFY.NS
2018-02-23,464.2997131347656,577.8250122070312,583.0,573.375,581.75,9459828,INFY.NS
2018-02-26,457.4495849609375,569.2999877929688,577.5250244140625,567.1749877929688,575.5,5083608,INFY.NS
2018-02-27,462.1101989746094,575.0999755859375,576.8250122070312,562.8250122070312,572.4749755859375,6616026,INFY.NS
2018-02-28,471.1095886230469,586.2999877929688,594.75,571.2750244140625,573.7999877929688,17268416,INFY.NS
2018-03-01,466.34881591796875,580.375,584.7999877929688,578.0250244140625,584.7999877929688,6579852,INFY.NS
2018-03-05,464.4001770019531,577.9500122070312,585.4000244140625,571.625,580.375,8101456,INFY.NS
2018-03-06,462.5721740722656,575.6749877929688,582.7000122070312,571.7999877929688,581.2750244140625,6689734,INFY.NS
2018-03-07,459.6593933105469,572.0499877929688,580.0,569.0250244140625,577.5,6370416,INFY.NS
2018-03-08,464.7015075683594,578.3250122070312,582.9000244140625,574.5,574.5,6093014,INFY.NS
2018-03-09,467.41339111328125,581.7000122070312,583.0,577.7750244140625,581.1749877929688,4220964,INFY.NS
2018-03-12,476.3928527832031,592.875,595.9249877929688,585.875,588.0,7676970,INFY.NS
2018-03-13,475.609375,591.9000244140625,598.5,587.5750122070312,590.0999755859375,8581052,INFY.NS
2018-03-14,474.4041442871094,590.4000244140625,595.2999877929688,584.5499877929688,590.0,4429710,INFY.NS
2018-03-15,475.08697509765625,591.25,594.2000122070312,586.0,590.0,6101500,INFY.NS
2018-03-16,470.82843017578125,585.9500122070312,591.2000122070312,584.625,591.0,17954826,INFY.NS
2018-03-19,460.72393798828125,573.375,590.25,571.3250122070312,582.0,7526620,INFY.NS
2018-03-20,467.87548828125,582.2750244140625,585.0,574.2999877929688,574.2999877929688,8553766,INFY.NS
2018-03-21,469.0605163574219,583.75,587.75,581.0999755859375,585.0,7692994,INFY.NS
2018-03-22,466.5697021484375,580.6500244140625,588.7249755859375,577.6500244140625,582.25,6813168,INFY.NS
2018-03-23,469.100830078125,583.7999877929688,586.9000244140625,571.1749877929688,573.5,12008084,INFY.NS
2018-03-26,464.1391296386719,577.625,583.4500122070312,572.0,583.4500122070312,8930722,INFY.NS
2018-03-27,463.6368713378906,577.0,580.6500244140625,575.0499877929688,580.0,3802088,INFY.NS
2018-03-28,454.71771240234375,565.9000244140625,575.375,563.125,575.375,12558322,INFY.NS
2018-04-02,456.8670959472656,568.5750122070312,574.7750244140625,560.6500244140625,570.5,8072702,INFY.NS
2018-04-03,458.19293212890625,570.2249755859375,571.7750244140625,564.0499877929688,567.3499755859375,4077168,INFY.NS
2018-04-04,451.6641845703125,562.0999755859375,572.2750244140625,560.0,572.0,4813302,INFY.NS
2018-04-05,461.0455017089844,573.7750244140625,575.6500244140625,564.5499877929688,569.7750244140625,7763544,INFY.NS
2018-04-06,452.7892150878906,563.5,573.0,561.0499877929688,571.5,5937742,INFY.NS
2018-04-09,446.4613342285156,555.625,562.9000244140625,553.2750244140625,562.5,7202882,INFY.NS
2018-04-10,447.3251953125,556.7000122070312,562.25,552.7000122070312,556.0,8926058,INFY.NS
2018-04-11,451.6842956542969,562.125,565.75,558.25,559.0,9025574,INFY.NS
2018-04-12,467.0919494628906,581.2999877929688,586.375,562.5,564.7249755859375,17044366,INFY.NS
2018-04-13,470.6476745605469,585.7249755859375,592.9500122070312,575.125,587.0,21227038,INFY.NS
2018-04-16,455.2801208496094,566.5999755859375,570.0,551.0,551.0,24745084,INFY.NS
2018-04-17,452.06591796875,562.5999755859375,563.7000122070312,557.5,563.5,10397940,INFY.NS
2018-04-18,452.3673400878906,562.9749755859375,567.375,556.9249877929688,561.4249877929688,10430380,INFY.NS
2018-04-19,455.13946533203125,566.4249877929688,569.9000244140625,561.5499877929688,562.0,8525542,INFY.NS
2018-04-20,473.4598083496094,589.2249755859375,596.8499755859375,568.4749755859375,569.5,24272692,INFY.NS
2018-04-23,477.17620849609375,593.8499755859375,607.2000122070312,577.625,584.0,21830638,INFY.NS
2018-04-24,463.8377380371094,577.25,598.2000122070312,575.0499877929688,592.5,8526216,INFY.NS
2018-04-25,466.1879577636719,580.1749877929688,585.5,572.5999755859375,576.0,11594178,INFY.NS
2018-04-26,472.6564025878906,588.2249755859375,590.8250122070312,580.0,587.0,11302084,INFY.NS
2018-04-27,476.1719055175781,592.5999755859375,595.7999877929688,587.0999755859375,590.0,7663370,INFY.NS
